category,gem_correct,bt_correct,adv,identification,contamination_sig,brand,external_recall
Hot_Dogs,1.0,0.0,1.0,False,False,False,False
Hot_Dogs,1.0,1.0,0.0,False,False,False,False
Hot_Dogs,0.0,0.0,0.0,False,False,False,False
Hot_Dogs,1.0,1.0,0.0,False,False,False,False
Hot_Dogs,0.0,1.0,-1.0,False,False,False,False
Hot_Dogs,0.0,1.0,-1.0,False,False,False,False
Hot_Dogs,1.0,1.0,0.0,False,False,False,False
Hot_Dogs,1.0,1.0,0.0,False,False,False,False
Hot_Dogs,1.0,1.0,0.0,False,False,False,False
Hot_Dogs,0.0,1.0,-1.0,False,False,False,False
Hot_Dogs,1.0,1.0,0.0,False,False,False,False
Hot_Dogs,1.0,1.0,0.0,False,False,False,False
Hot_Dogs,1.0,0.0,1.0,False,False,False,False
Hot_Dogs,1.0,0.0,1.0,False,False,False,False
Hot_Dogs,1.0,1.0,0.0,False,False,False,False
Hot_Dogs,0.0,0.0,0.0,True,True,False,False
Hot_Dogs,1.0,1.0,0.0,False,False,False,False
Hot_Dogs,0.0,1.0,-1.0,False,False,False,False
Hot_Dogs,1.0,1.0,0.0,False,False,False,False
Hot_Dogs,1.0,1.0,0.0,False,False,True,False
Hot_Dogs,1.0,1.0,0.0,False,False,False,False
Hot_Dogs,1.0,1.0,0.0,False,False,False,False
Hot_Dogs,0.0,0.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,0.0,1.0,False,False,True,False
Ice_Cream_Hard_Serve,0.0,1.0,-1.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,1.0,-1.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,True,True,False,False
Ice_Cream_Hard_Serve,0.0,1.0,-1.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,0.0,1.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,0.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,0.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,1.0,-1.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,False,False,True,False
Ice_Cream_Hard_Serve,0.0,0.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,1.0,-1.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,1.0,-1.0,False,False,True,False
Ice_Cream_Hard_Serve,1.0,0.0,1.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,True,True,True,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,0.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,1.0,-1.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,0.0,1.0,True,True,False,False
Ice_Cream_Hard_Serve,0.0,0.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,0.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,1.0,-1.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,1.0,-1.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,1.0,-1.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,1.0,-1.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,0.0,1.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,1.0,-1.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,1.0,-1.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,1.0,-1.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,0.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,0.0,0.0,0.0,False,False,False,False
Ice_Cream_Hard_Serve,1.0,1.0,0.0,False,False,False,False
Meatballs,1.0,0.0,1.0,False,False,True,False
Meatballs,1.0,0.0,1.0,False,False,False,False
Meatballs,0.0,0.0,0.0,False,False,False,False
Meatballs,0.0,0.0,0.0,False,False,False,False
Meatballs,1.0,0.0,1.0,False,False,False,False
Meatballs,0.0,0.0,0.0,False,False,False,False
Meatballs,1.0,0.0,1.0,False,False,False,False
Meatballs,1.0,1.0,0.0,False,False,False,False
Meatballs,1.0,0.0,1.0,False,False,True,False
Meatballs,0.0,0.0,0.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,0.0,0.0,False,False,False,False
Milk,0.0,0.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,0.0,0.0,0.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,True,False,True
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,0.0,1.0,False,True,False,True
Milk,0.0,1.0,-1.0,True,True,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,True,True,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,1.0,0.0,True,True,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,0.0,0.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,0.0,1.0,True,True,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,0.0,1.0,True,True,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,True,True,False,False
Milk,1.0,0.0,1.0,False,True,False,True
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,True,True,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,1.0,-1.0,True,True,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,0.0,0.0,0.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,True,True,False,False
Milk,1.0,0.0,1.0,True,True,False,False
Milk,0.0,0.0,0.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,1.0,0.0,True,True,True,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,0.0,1.0,True,True,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,1.0,0.0,True,True,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,True,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,0.0,1.0,True,True,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,True,False,True
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,0.0,1.0,True,True,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,0.0,1.0,-1.0,True,True,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,0.0,1.0,True,True,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,0.0,0.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,True,True,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,1.0,0.0,True,True,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,0.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Milk,1.0,1.0,0.0,False,False,False,False
Milk,0.0,1.0,-1.0,False,False,False,False
Milk,1.0,1.0,0.0,True,True,False,False
Milk,0.0,1.0,-1.0,True,True,False,False
Milk,1.0,0.0,1.0,True,True,False,False
Milk,1.0,1.0,0.0,True,True,False,False
Milk,1.0,0.0,1.0,False,False,False,False
Mozzarella,0.0,0.0,0.0,False,False,False,False
Mozzarella,1.0,0.0,1.0,False,False,False,False
Mozzarella,1.0,0.0,1.0,False,False,False,False
Mozzarella,1.0,0.0,1.0,True,True,False,False
Mozzarella,1.0,0.0,1.0,True,True,True,False
Mozzarella,0.0,0.0,0.0,False,False,False,False
Mozzarella,0.0,0.0,0.0,False,False,False,False
Mozzarella,1.0,1.0,0.0,False,True,False,True
Mozzarella,1.0,0.0,1.0,False,False,False,False
Mozzarella,1.0,1.0,0.0,False,False,True,False
Mozzarella,1.0,1.0,0.0,False,False,False,False
Mozzarella,0.0,0.0,0.0,False,False,False,False
Mozzarella,1.0,0.0,1.0,False,False,True,False
Mozzarella,1.0,1.0,0.0,False,False,False,False
Mozzarella,0.0,0.0,0.0,False,False,False,False
Mozzarella,0.0,0.0,0.0,True,True,False,False
Mozzarella,0.0,0.0,0.0,False,False,False,False
Mozzarella,1.0,1.0,0.0,False,False,False,False
Mozzarella,1.0,0.0,1.0,False,False,True,False
Mozzarella,0.0,0.0,0.0,False,False,False,False
Mozzarella,0.0,0.0,0.0,False,False,False,False
Mozzarella,0.0,0.0,0.0,False,False,False,False
Mozzarella,0.0,0.0,0.0,False,False,False,False
Mozzarella,1.0,1.0,0.0,False,False,False,False
Mozzarella,1.0,0.0,1.0,False,False,False,False
Mozzarella,1.0,0.0,1.0,False,False,False,False
Mozzarella,1.0,0.0,1.0,False,False,True,False
Mozzarella,1.0,0.0,1.0,False,False,True,False
Nuggets,0.0,1.0,-1.0,False,False,True,False
Nuggets,1.0,0.0,1.0,False,False,False,False
Nuggets,0.0,1.0,-1.0,False,False,False,False
Nuggets,1.0,0.0,1.0,False,False,False,False
Nuggets,0.0,1.0,-1.0,False,False,False,False
Nuggets,1.0,0.0,1.0,True,True,False,False
Nuggets,1.0,1.0,0.0,False,False,False,False
Nuggets,0.0,0.0,0.0,True,True,False,False
Nuggets,0.0,0.0,0.0,False,False,False,False
Nuggets,1.0,0.0,1.0,True,True,True,False
Nuggets,0.0,0.0,0.0,False,False,False,False
Nuggets,1.0,1.0,0.0,False,False,False,False
Nuggets,1.0,0.0,1.0,False,False,False,False
Nuggets,1.0,1.0,0.0,True,True,True,False
Nuggets,0.0,0.0,0.0,True,True,True,True
Nuggets,0.0,0.0,0.0,False,False,False,False
Nuggets,1.0,0.0,1.0,False,False,False,False
Nuggets,1.0,1.0,0.0,True,True,False,False
Nuggets,1.0,0.0,1.0,False,False,False,False
Nuggets,0.0,0.0,0.0,False,False,False,False
Nuggets,1.0,1.0,0.0,False,False,False,False
Nuggets,0.0,0.0,0.0,False,False,False,False
Nuggets,1.0,1.0,0.0,True,True,False,False
Nuggets,1.0,1.0,0.0,False,False,False,False
Nuggets,0.0,0.0,0.0,False,False,False,False
Nuggets,1.0,0.0,1.0,True,True,True,True
Nuggets,0.0,1.0,-1.0,False,False,True,False
Nuggets,0.0,1.0,-1.0,False,False,False,False
Nuggets,0.0,0.0,0.0,False,False,False,False
Nuggets,0.0,0.0,0.0,False,False,False,False
Nuggets,0.0,0.0,0.0,False,False,False,False
Nuggets,1.0,0.0,1.0,False,False,False,False
Nuggets,1.0,0.0,1.0,False,False,False,False
Nuggets,1.0,0.0,1.0,False,False,False,False
Nuggets,1.0,0.0,1.0,False,False,False,False
Nuggets,0.0,0.0,0.0,False,False,False,False
Nuggets,0.0,1.0,-1.0,False,False,False,False
Nuggets,1.0,1.0,0.0,False,False,False,False
Nuggets,1.0,0.0,1.0,True,True,True,False
Nuggets,1.0,0.0,1.0,True,True,True,False
Nuggets,0.0,1.0,-1.0,False,False,True,False
Nuggets,1.0,0.0,1.0,False,False,True,False
Nuggets,1.0,0.0,1.0,False,False,False,False
Nuggets,1.0,0.0,1.0,False,False,False,False
Nuggets,1.0,1.0,0.0,True,True,True,True
Pulled_Pork,0.0,0.0,0.0,False,False,False,False
Pulled_Pork,1.0,1.0,0.0,False,False,False,False
Pulled_Pork,1.0,0.0,1.0,False,False,False,False
Pulled_Pork,0.0,1.0,-1.0,False,False,False,False
Pulled_Pork,1.0,0.0,1.0,False,False,False,False
Pulled_Pork,1.0,0.0,1.0,False,False,False,False
Pulled_Pork,0.0,0.0,0.0,False,False,False,False
Pulled_Pork,1.0,1.0,0.0,False,False,False,False
Pulled_Pork,0.0,0.0,0.0,False,False,False,False
Pulled_Pork,1.0,1.0,0.0,False,False,False,False
Pulled_Pork,1.0,0.0,1.0,False,False,False,False
Pulled_Pork,0.0,0.0,0.0,False,False,False,False
Pulled_Pork,1.0,0.0,1.0,False,False,False,False
Pulled_Pork,0.0,0.0,0.0,False,True,False,True
Pulled_Pork,0.0,0.0,0.0,False,False,False,False
Pulled_Pork,1.0,1.0,0.0,False,False,False,False
Pulled_Pork,1.0,1.0,0.0,False,False,False,False
Pulled_Pork,1.0,0.0,1.0,True,True,False,False
Pulled_Pork,1.0,0.0,1.0,False,False,False,False
Pulled_Pork,1.0,0.0,1.0,False,False,False,False
Pulled_Pork,1.0,1.0,0.0,False,False,False,False
Sour_Cream,0.0,1.0,-1.0,False,False,False,False
Sour_Cream,1.0,0.0,1.0,False,False,False,False
Sour_Cream,0.0,0.0,0.0,False,False,False,False
Sour_Cream,0.0,0.0,0.0,False,False,False,False
Sour_Cream,0.0,0.0,0.0,False,False,True,False
Sour_Cream,1.0,1.0,0.0,False,False,False,False
Sour_Cream,1.0,1.0,0.0,False,False,False,False
Sour_Cream,1.0,1.0,0.0,False,False,False,False
Sour_Cream,1.0,0.0,1.0,False,False,False,False
Sour_Cream,1.0,1.0,0.0,False,False,False,False
Steak,1.0,0.0,1.0,False,False,False,False
Steak,1.0,1.0,0.0,True,True,False,False
Steak,1.0,1.0,0.0,False,False,False,False
Steak,0.0,1.0,-1.0,False,False,False,False
Steak,1.0,1.0,0.0,False,False,False,False
Steak,1.0,1.0,0.0,False,False,False,False
Steak,0.0,0.0,0.0,False,False,False,False
Steak,1.0,1.0,0.0,False,False,False,False
Steak,1.0,1.0,0.0,False,False,False,False
Steak,1.0,1.0,0.0,False,False,False,False
Steak,1.0,0.0,1.0,True,True,False,False
Steak,1.0,1.0,0.0,False,False,False,False
Steak,1.0,0.0,1.0,False,False,False,False
Steak,1.0,0.0,1.0,True,True,False,False
Steak,0.0,1.0,-1.0,False,False,False,False
Steak,0.0,0.0,0.0,False,False,False,False
Steak,1.0,1.0,0.0,False,False,False,False
Steak,0.0,0.0,0.0,False,False,False,False
Steak,1.0,1.0,0.0,True,True,False,False
Steak,1.0,1.0,0.0,False,False,False,False
Steak,1.0,0.0,1.0,False,False,False,False
Steak,1.0,0.0,1.0,False,False,False,False
Steak,1.0,1.0,0.0,False,False,False,False
Steak,1.0,0.0,1.0,False,False,False,False
Steak,1.0,0.0,1.0,True,True,False,False
Steak,1.0,1.0,0.0,False,False,False,False
Steak,1.0,1.0,0.0,False,False,False,False
Steak,0.0,1.0,-1.0,False,False,False,False
Steak,1.0,0.0,1.0,False,False,False,False
Steak,1.0,1.0,0.0,False,False,False,False
Steak,1.0,1.0,0.0,False,False,False,False
Steak,1.0,0.0,1.0,False,False,False,False
Steak,1.0,0.0,1.0,False,False,False,False
Steak,0.0,0.0,0.0,False,False,False,False
Steak,1.0,1.0,0.0,False,False,False,False
Steak,1.0,0.0,1.0,False,False,False,False
Unbreaded_Chicken_Breast,0.0,1.0,-1.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,False,True,False,True
Unbreaded_Chicken_Breast,1.0,0.0,1.0,False,False,False,False
Unbreaded_Chicken_Breast,0.0,1.0,-1.0,False,False,False,False
Unbreaded_Chicken_Breast,0.0,1.0,-1.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,0.0,1.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,False,False,False,False
Unbreaded_Chicken_Breast,0.0,1.0,-1.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,0.0,1.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,False,False,False,False
Unbreaded_Chicken_Breast,0.0,0.0,0.0,False,False,False,False
Unbreaded_Chicken_Breast,0.0,0.0,0.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,0.0,1.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,0.0,1.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,True,True,False,False
Unbreaded_Chicken_Breast,1.0,0.0,1.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,0.0,1.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,False,False,True,False
Unbreaded_Chicken_Breast,1.0,0.0,1.0,False,False,True,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,True,True,False,False
Unbreaded_Chicken_Breast,0.0,1.0,-1.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,0.0,1.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,0.0,1.0,False,False,True,False
Unbreaded_Chicken_Breast,1.0,0.0,1.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,0.0,1.0,False,False,False,False
Unbreaded_Chicken_Breast,0.0,1.0,-1.0,False,False,True,False
Unbreaded_Chicken_Breast,0.0,1.0,-1.0,True,True,False,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,False,False,False,False
Unbreaded_Chicken_Breast,0.0,0.0,0.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,False,False,False,False
Unbreaded_Chicken_Breast,0.0,1.0,-1.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,0.0,1.0,False,False,True,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,0.0,1.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,0.0,1.0,True,True,True,False
Unbreaded_Chicken_Breast,0.0,1.0,-1.0,False,False,True,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,False,False,False,False
Unbreaded_Chicken_Breast,1.0,1.0,0.0,False,False,False,False
Yogurt,1.0,0.0,1.0,False,False,False,False
Yogurt,0.0,0.0,0.0,False,False,False,False
Yogurt,1.0,0.0,1.0,False,False,False,False
Yogurt,1.0,0.0,1.0,False,False,True,False
Yogurt,1.0,1.0,0.0,False,False,False,False
Yogurt,1.0,0.0,1.0,False,False,False,False
Yogurt,0.0,0.0,0.0,False,False,False,False
Yogurt,0.0,0.0,0.0,False,False,False,False
Yogurt,0.0,0.0,0.0,False,False,False,False
Yogurt,0.0,0.0,0.0,False,False,False,False
Yogurt,1.0,0.0,1.0,False,False,False,False
Yogurt,0.0,0.0,0.0,False,False,False,False
Yogurt,0.0,0.0,0.0,False,False,False,False
Yogurt,0.0,0.0,0.0,False,False,False,False
Yogurt,1.0,1.0,0.0,False,False,False,False
