k,iteration,pairwise_accuracy,spearman,recall_at_1,recall_at_3
23,351,0.8620320855614974,0.8533519654394549,0.5,0.9583333333333334
23,352,0.8679144385026738,0.8543101514213759,0.5833333333333334,0.9583333333333334
23,353,0.8406417112299466,0.8174176265838713,0.625,0.9166666666666666
23,354,0.8497326203208556,0.8186809741019558,0.5208333333333334,0.875
23,355,0.841711229946524,0.8267966306163747,0.6458333333333334,0.875
23,356,0.8491978609625669,0.8316245004338758,0.5416666666666666,0.7916666666666666
23,357,0.8743315508021391,0.8571338981209552,0.5833333333333334,0.9166666666666666
23,358,0.8641711229946524,0.8534134421083036,0.8333333333333334,1.0
23,359,0.8288770053475936,0.785313054412786,0.4583333333333333,0.8333333333333334
23,360,0.846524064171123,0.8128493367757392,0.5208333333333334,0.9166666666666666
23,361,0.8433155080213903,0.8118017783407518,0.5625,0.9583333333333334
23,362,0.8433155080213903,0.8193274765629035,0.4791666666666667,0.8958333333333334
23,363,0.8711229946524064,0.8496142986349702,0.8125,0.9583333333333334
23,364,0.8625668449197861,0.8619170286824122,0.7916666666666666,0.9583333333333334
23,365,0.8272727272727273,0.7841662596070712,0.5833333333333334,0.8541666666666666
23,366,0.8770053475935828,0.8633098605234688,0.625,0.8958333333333334
23,367,0.8470588235294118,0.8223536698077453,0.6875,0.8541666666666666
23,368,0.8299465240641711,0.8040456198490341,0.5625,0.875
23,369,0.8288770053475936,0.8191194997306795,0.7083333333333334,0.9583333333333334
23,370,0.8550802139037433,0.8420701346296976,0.5833333333333334,0.9375
23,371,0.8620320855614974,0.8360796211059669,0.75,0.9166666666666666
23,372,0.848663101604278,0.8334819296968494,0.7083333333333334,0.9583333333333334
23,373,0.8508021390374332,0.8432085165442558,0.625,0.9583333333333334
23,374,0.8518716577540107,0.8215278267501985,0.5625,0.8541666666666666
23,375,0.8700534759358288,0.86639577178508,0.6041666666666666,0.9166666666666666
23,376,0.8807486631016043,0.8772750262275266,0.7916666666666666,0.9583333333333334
23,377,0.8695187165775401,0.8670018906614091,0.6458333333333334,0.9166666666666666
23,378,0.853475935828877,0.8269204091975345,0.625,0.9583333333333334
23,379,0.8748663101604278,0.8808992696679275,0.6458333333333334,1.0
23,380,0.8609625668449198,0.8432588302969667,0.6458333333333334,0.9583333333333334
23,381,0.8497326203208556,0.8414172601722519,0.6458333333333334,0.9166666666666666
23,382,0.8582887700534759,0.8367556312060157,0.6458333333333334,0.9166666666666666
23,383,0.8475935828877005,0.8327271575043633,0.625,0.875
23,384,0.848663101604278,0.824193016307588,0.5416666666666666,0.8958333333333334
23,385,0.8524064171122995,0.8217358438089947,0.4791666666666667,0.9166666666666666
23,386,0.8588235294117647,0.8582952657032733,0.6041666666666666,0.9583333333333334
23,387,0.8422459893048129,0.8100291585959991,0.5,0.9583333333333334
23,388,0.8545454545454545,0.8322970622910064,0.7708333333333334,0.9791666666666666
23,389,0.8636363636363636,0.8423000332504811,0.6875,0.9166666666666666
23,390,0.8582887700534759,0.8324454146564617,0.6666666666666666,0.9375
23,391,0.8529411764705882,0.8393153083382632,0.7708333333333334,1.0
23,392,0.8454545454545455,0.8233985557968679,0.6875,0.9166666666666666
23,393,0.8689839572192514,0.8605874880658964,0.625,1.0
23,394,0.8588235294117647,0.8409008849518799,0.6666666666666666,0.875
23,395,0.853475935828877,0.8095033610393167,0.6041666666666666,0.9166666666666666
23,396,0.8636363636363636,0.8365357370167079,0.6666666666666666,0.875
23,397,0.8604278074866311,0.8465677541730151,0.6666666666666666,0.9583333333333334
23,398,0.8689839572192514,0.8692805857216124,0.6458333333333334,1.0
23,399,0.8449197860962567,0.8147873687438785,0.5208333333333334,0.875
23,400,0.825668449197861,0.8012129092402652,0.5416666666666666,0.9166666666666666
23,401,0.8598930481283422,0.8470429763516563,0.6875,0.9166666666666666
23,402,0.8251336898395721,0.8118550223282333,0.7083333333333334,0.9166666666666666
23,403,0.8475935828877005,0.8217290437944914,0.5833333333333334,0.9166666666666666
23,404,0.8406417112299466,0.8187408113651108,0.5,0.9305555555555555
23,405,0.8759358288770054,0.8680462835971455,0.6666666666666666,0.9305555555555555
23,406,0.8620320855614974,0.8622177455327937,0.5,0.9583333333333334
23,407,0.8695187165775401,0.8373226171764953,0.7916666666666666,1.0
23,408,0.8620320855614974,0.8350854028580903,0.5833333333333334,0.875
23,409,0.8556149732620321,0.844565454649647,0.5416666666666666,1.0
23,410,0.8657754010695187,0.8643984594795848,0.625,0.9166666666666666
23,411,0.8406417112299466,0.8187955052471144,0.4930555555555556,0.875
23,412,0.8518716577540107,0.8108190002237906,0.5625,0.9375
23,413,0.846524064171123,0.8298341258781411,0.7083333333333334,1.0
23,414,0.8727272727272727,0.865609046156931,0.5555555555555556,0.9166666666666666
23,415,0.8647058823529412,0.8642993586984343,0.6875,0.9583333333333334
23,416,0.8668449197860962,0.8663231203122348,0.5,0.9791666666666666
23,417,0.848663101604278,0.8215035311378952,0.6041666666666666,0.9166666666666666
23,418,0.8673796791443851,0.8634310558685186,0.7291666666666666,1.0
23,419,0.8342245989304813,0.7986092227727031,0.6875,0.9166666666666666
23,420,0.8379679144385027,0.7924867299289999,0.5138888888888888,0.9166666666666666
23,421,0.8481283422459893,0.8263411008865583,0.5625,0.9583333333333334
23,422,0.8310160427807487,0.8063906884829476,0.5208333333333334,0.9583333333333334
23,423,0.8422459893048129,0.8269456892221012,0.4583333333333333,0.8819444444444445
23,424,0.8673796791443851,0.8518225253003637,0.6875,0.9166666666666666
23,425,0.8652406417112299,0.8676795008045821,0.7291666666666666,1.0
23,426,0.8582887700534759,0.8413145283403645,0.5833333333333334,0.875
23,427,0.8529411764705882,0.8366738230922404,0.5,0.9583333333333334
23,428,0.8663101604278075,0.8692113829943282,0.6041666666666666,0.9583333333333334
23,429,0.8652406417112299,0.8364246977463161,0.7291666666666666,0.9166666666666666
23,430,0.8566844919786096,0.8425008493761709,0.4791666666666667,0.9166666666666666
23,431,0.8550802139037433,0.8406579112797417,0.6041666666666666,0.9583333333333334
23,432,0.848663101604278,0.8305714683952223,0.5416666666666666,0.8541666666666666
23,433,0.839572192513369,0.798276852291571,0.5833333333333334,0.8958333333333334
23,434,0.8454545454545455,0.8308165873576343,0.6666666666666666,0.875
23,435,0.8641711229946524,0.8516935270800148,0.7708333333333334,0.9791666666666666
23,436,0.8737967914438503,0.8777326932880974,0.5416666666666666,0.8958333333333334
23,437,0.832620320855615,0.8208033559624353,0.4375,0.9166666666666666
23,438,0.8748663101604278,0.8506539464001724,0.6041666666666666,0.9444444444444443
23,439,0.8385026737967914,0.8198475143333969,0.6458333333333334,0.9375
23,440,0.848663101604278,0.8075202803027162,0.5,0.875
23,441,0.8609625668449198,0.8533533773453839,0.7083333333333334,0.9583333333333334
23,442,0.8636363636363636,0.8552702174849577,0.6458333333333334,0.9583333333333334
23,443,0.8422459893048129,0.7996208157031669,0.6458333333333334,1.0
23,444,0.8545454545454545,0.8330772436817837,0.5416666666666666,0.9166666666666666
23,445,0.827807486631016,0.7942194826206119,0.5416666666666666,0.8333333333333334
23,446,0.8390374331550802,0.8100331986462032,0.6458333333333334,0.8333333333333334
23,447,0.8582887700534759,0.8547321777401568,0.4791666666666667,0.875
23,448,0.8588235294117647,0.8452770961528975,0.5833333333333334,0.9375
23,449,0.8288770053475936,0.803118593033023,0.7222222222222223,0.9166666666666666
23,450,0.8625668449197861,0.8491490950106997,0.5833333333333334,0.9583333333333334
23,451,0.8754010695187165,0.8701502839984581,0.7916666666666666,0.9583333333333334
23,452,0.8438502673796792,0.8176934669740952,0.6388888888888888,0.9583333333333334
23,453,0.8631016042780749,0.861178991079198,0.5416666666666666,0.9791666666666666
23,454,0.8577540106951872,0.8481636555236753,0.6875,0.9375
23,455,0.8513368983957219,0.839158648205238,0.5625,0.875
23,456,0.8604278074866311,0.8498243444318675,0.576388888888889,0.9166666666666666
23,457,0.8705882352941177,0.8704586302439743,0.7083333333333334,0.9375
23,458,0.8529411764705882,0.8257581708897168,0.4791666666666667,0.9166666666666666
23,459,0.8497326203208556,0.8243782860284867,0.5625,0.8958333333333334
23,460,0.8545454545454545,0.8229151351392441,0.5416666666666666,0.9375
23,461,0.8288770053475936,0.8019582936208586,0.625,0.9375
23,462,0.8540106951871658,0.8356727802325326,0.4166666666666667,0.9166666666666666
23,463,0.8481283422459893,0.8069806326311998,0.6458333333333334,0.7916666666666666
23,464,0.8614973262032085,0.8536335087006526,0.6041666666666666,0.9166666666666666
23,465,0.8320855614973262,0.785809809673746,0.5416666666666666,0.9166666666666666
23,466,0.8545454545454545,0.8397219527821981,0.6458333333333334,0.9791666666666666
23,467,0.8470588235294118,0.8172040359083999,0.7083333333333334,0.9583333333333334
23,468,0.8449197860962567,0.8263069968644998,0.6875,0.9583333333333334
23,469,0.8577540106951872,0.8569124079300235,0.6041666666666666,0.9861111111111112
23,470,0.8385026737967914,0.8101682481933862,0.5,0.875
23,471,0.8582887700534759,0.8584617994901474,0.6180555555555555,0.9583333333333334
23,472,0.8427807486631016,0.8099840832288802,0.5625,0.9166666666666666
23,473,0.8684491978609625,0.8587398681489378,0.6666666666666666,0.8958333333333334
23,474,0.8529411764705882,0.8453513652833088,0.6041666666666666,0.9583333333333334
23,475,0.8379679144385027,0.791012334273708,0.7083333333333334,0.9166666666666666
23,476,0.8401069518716577,0.8076752922932241,0.7291666666666666,0.9027777777777778
23,477,0.848663101604278,0.8230935393658766,0.5416666666666666,0.875
23,478,0.8470588235294118,0.8415837960645731,0.6666666666666666,0.9791666666666666
23,479,0.839572192513369,0.807751091142522,0.6875,0.9375
23,480,0.8422459893048129,0.8200898285436897,0.7291666666666666,0.9583333333333334
23,481,0.8588235294117647,0.8547873257389955,0.7916666666666666,1.0
23,482,0.8604278074866311,0.8515930806654495,0.4583333333333333,0.9166666666666666
23,483,0.8433155080213903,0.8221645894768718,0.6666666666666666,0.875
23,484,0.8540106951871658,0.8163216476617705,0.6041666666666666,0.9375
23,485,0.8550802139037433,0.8182661627831833,0.6666666666666666,0.9583333333333334
23,486,0.8695187165775401,0.855072769881691,0.75,1.0
23,487,0.8716577540106952,0.8512396600441896,0.6666666666666666,0.9722222222222222
23,488,0.8668449197860962,0.8641914309624307,0.5416666666666666,1.0
23,489,0.8401069518716577,0.8218225134133965,0.5833333333333334,0.9375
23,490,0.8540106951871658,0.845668368171478,0.5416666666666666,0.9583333333333334
23,491,0.8406417112299466,0.8235465750559398,0.5625,0.9027777777777778
23,492,0.8556149732620321,0.834338376551976,0.75,0.8333333333333334
23,493,0.8647058823529412,0.8532193413021469,0.6041666666666666,0.875
23,494,0.827807486631016,0.8077349803683953,0.5833333333333334,0.9166666666666666
23,495,0.8454545454545455,0.8162342396549409,0.4583333333333333,0.9583333333333334
23,496,0.8711229946524064,0.8585030522245807,0.625,0.875
23,497,0.8363636363636363,0.8060028989931465,0.5625,0.875
23,498,0.8449197860962567,0.8310016352792562,0.5833333333333334,0.9166666666666666
23,499,0.8748663101604278,0.8738079307541029,0.5208333333333334,0.9583333333333334
23,500,0.8614973262032085,0.8433114949175414,0.5833333333333334,0.9166666666666666
23,501,0.8668449197860962,0.8610639167901312,0.625,0.9583333333333334
23,502,0.8705882352941177,0.858230972119378,0.6666666666666666,1.0
23,503,0.8561497326203209,0.8421350329204191,0.6041666666666666,0.9305555555555555
23,504,0.8764705882352941,0.8697042141243146,0.7083333333333334,0.9583333333333334
23,505,0.8545454545454545,0.8304159163806908,0.7291666666666666,0.9583333333333334
23,506,0.8582887700534759,0.8461447729657016,0.625,0.9583333333333334
23,507,0.8545454545454545,0.8369359012462781,0.625,0.9375
23,508,0.827807486631016,0.7890915299042605,0.6875,1.0
23,509,0.8631016042780749,0.847766017957126,0.625,0.9166666666666666
23,510,0.8748663101604278,0.874201250559492,0.625,0.9791666666666666
23,511,0.8668449197860962,0.8446481626799248,0.5,0.875
23,512,0.8540106951871658,0.8397079793995426,0.6041666666666666,0.875
23,513,0.872192513368984,0.8627668910217099,0.5833333333333334,0.9791666666666666
23,514,0.8748663101604278,0.8550991637628034,0.5416666666666666,0.9791666666666666
23,515,0.8422459893048129,0.8316827582549924,0.7291666666666666,0.9375
23,516,0.8588235294117647,0.8449494017109891,0.5416666666666666,0.875
23,517,0.8572192513368984,0.8384544712889688,0.4791666666666667,0.8958333333333334
23,518,0.8689839572192514,0.8596327091065105,0.6875,0.9444444444444443
23,519,0.8385026737967914,0.8301572832374251,0.75,0.9305555555555555
23,520,0.8524064171122995,0.8400027511559728,0.6041666666666666,0.9583333333333334
23,521,0.8577540106951872,0.848441758309922,0.6875,0.9166666666666666
23,522,0.8620320855614974,0.8441983925791161,0.625,0.875
23,523,0.8764705882352941,0.8794864717369031,0.6458333333333334,0.9375
23,524,0.8834224598930481,0.8904008406839053,0.625,0.9791666666666666
23,525,0.8609625668449198,0.8442205507625367,0.5625,0.9166666666666666
23,526,0.8689839572192514,0.8514371859343681,0.4583333333333333,0.9791666666666666
23,527,0.8288770053475936,0.8045842399001902,0.6666666666666666,0.8125
23,528,0.8491978609625669,0.8270013943739776,0.5416666666666666,0.9375
23,529,0.8684491978609625,0.8668559277709603,0.7083333333333334,0.9166666666666666
23,530,0.8647058823529412,0.835371791285284,0.6041666666666666,0.8680555555555557
23,531,0.8352941176470589,0.8278647991424652,0.5208333333333334,0.875
23,532,0.8433155080213903,0.8251643928948459,0.5625,0.9166666666666666
23,533,0.8700534759358288,0.8585258515621166,0.6388888888888888,0.9583333333333334
23,534,0.8711229946524064,0.8361291593306778,0.6666666666666666,0.875
23,535,0.8518716577540107,0.8181581728270088,0.7916666666666666,0.9375
23,536,0.8566844919786096,0.8164808860249672,0.5833333333333334,0.8125
23,537,0.8598930481283422,0.8498336909731659,0.4166666666666667,0.9166666666666666
23,538,0.8459893048128342,0.8429078357640469,0.625,0.9375
23,539,0.8582887700534759,0.8261154452800479,0.75,0.9375
23,540,0.8673796791443851,0.8463590825734625,0.6041666666666666,0.9375
23,541,0.8684491978609625,0.8632915364299881,0.7083333333333334,0.9583333333333334
23,542,0.846524064171123,0.8242656475235136,0.6458333333333334,0.875
23,543,0.8673796791443851,0.8525281818182142,0.6041666666666666,0.8541666666666666
23,544,0.8577540106951872,0.8368387813969839,0.5833333333333334,0.9305555555555555
23,545,0.8577540106951872,0.8389233921817987,0.7291666666666666,0.9583333333333334
23,546,0.8470588235294118,0.8165092221274971,0.6041666666666666,0.9583333333333334
23,547,0.8459893048128342,0.8306357952273686,0.375,0.875
23,548,0.8582887700534759,0.8387928558819387,0.625,0.9583333333333334
23,549,0.8513368983957219,0.8268370764776222,0.6666666666666666,0.8958333333333334
23,550,0.8700534759358288,0.8671629006264107,0.75,0.9166666666666666
23,551,0.8689839572192514,0.863654991516121,0.6458333333333334,1.0
23,552,0.8631016042780749,0.8482667405584818,0.625,0.875
23,553,0.8368983957219251,0.8132799813565235,0.576388888888889,0.8333333333333334
23,554,0.8636363636363636,0.8594860697218262,0.6666666666666666,1.0
23,555,0.8689839572192514,0.8607042271606495,0.6666666666666666,1.0
23,556,0.846524064171123,0.8297426515114255,0.5625,0.9166666666666666
23,557,0.8288770053475936,0.8101655296772513,0.5555555555555556,0.875
23,558,0.8304812834224599,0.7854503458619831,0.5416666666666666,0.9166666666666666
23,559,0.8502673796791443,0.8388143172931372,0.6875,0.9444444444444445
23,560,0.8614973262032085,0.8472088346367006,0.5,0.9166666666666666
23,561,0.8561497326203209,0.8462154314627454,0.625,0.9375
23,562,0.8743315508021391,0.8783965409678185,0.75,0.9375
23,563,0.832620320855615,0.8089334500688738,0.625,0.7916666666666666
23,564,0.853475935828877,0.8390847825331811,0.5208333333333334,0.9166666666666666
23,565,0.846524064171123,0.8339708754570795,0.375,0.9583333333333334
23,566,0.8620320855614974,0.8577677322919065,0.7083333333333334,0.8194444444444443
23,567,0.8684491978609625,0.8410726261193494,0.5,0.875
23,568,0.8545454545454545,0.8246503758888789,0.625,0.9583333333333334
23,569,0.8529411764705882,0.8361360642930263,0.6875,0.9583333333333334
23,570,0.8433155080213903,0.8313910489062278,0.5,0.8958333333333334
23,571,0.8502673796791443,0.8441775900883111,0.625,0.9166666666666666
23,572,0.8245989304812834,0.8074498231706979,0.7083333333333334,0.9583333333333334
23,573,0.8459893048128342,0.8296078036153642,0.6666666666666666,0.875
23,574,0.846524064171123,0.8298041698812669,0.5208333333333334,1.0
23,575,0.8427807486631016,0.822780283312134,0.625,0.9722222222222222
23,576,0.8358288770053476,0.8137059995715845,0.5,0.9166666666666666
23,577,0.8545454545454545,0.836213211742692,0.5,0.9166666666666666
23,578,0.8427807486631016,0.8146855708510201,0.4166666666666667,0.8958333333333334
23,579,0.846524064171123,0.8217001455962303,0.6458333333333334,0.8958333333333334
23,580,0.8700534759358288,0.8633278427900161,0.6666666666666666,0.9166666666666666
23,581,0.8679144385026738,0.8542257421229587,0.6458333333333334,1.0
23,582,0.8652406417112299,0.858713509248633,0.5208333333333334,0.9166666666666666
23,583,0.8422459893048129,0.8142888667943594,0.625,0.9166666666666666
23,584,0.8475935828877005,0.8046836023348373,0.5833333333333334,0.875
23,585,0.8732620320855615,0.850842794499639,0.4791666666666667,0.8958333333333334
23,586,0.8625668449197861,0.8367838786068353,0.5347222222222222,0.9583333333333334
23,587,0.8508021390374332,0.8243763076122521,0.5416666666666666,0.9583333333333334
23,588,0.8475935828877005,0.8150502039698206,0.4583333333333333,0.9166666666666666
23,589,0.8406417112299466,0.8257658760202068,0.5416666666666666,0.9305555555555555
23,590,0.8566844919786096,0.8354459557849627,0.6666666666666666,0.9166666666666666
23,591,0.8550802139037433,0.8199458024826611,0.7916666666666666,0.9583333333333334
23,592,0.8732620320855615,0.8804329446719593,0.5416666666666666,0.9166666666666666
23,593,0.8754010695187165,0.866639926488217,0.5416666666666666,0.875
23,594,0.8566844919786096,0.8504113554185017,0.6041666666666666,0.9166666666666666
23,595,0.8663101604278075,0.851032125591137,0.5416666666666666,0.9375
23,596,0.8320855614973262,0.7991700741075636,0.6666666666666666,0.8958333333333334
23,597,0.8491978609625669,0.8343881344048607,0.5625,0.9583333333333334
23,598,0.8641711229946524,0.8621803881103657,0.5416666666666666,0.9166666666666666
23,599,0.8481283422459893,0.8265685204567127,0.6666666666666666,0.9375
23,600,0.8251336898395721,0.8029875152277389,0.4930555555555555,0.8263888888888888
23,601,0.8267379679144385,0.7873296535842471,0.5208333333333334,0.9583333333333334
23,602,0.8540106951871658,0.8332128111990886,0.5833333333333334,0.9027777777777777
23,603,0.8358288770053476,0.8011138021224306,0.4791666666666667,0.8854166666666666
23,604,0.8593582887700535,0.835611046027995,0.625,0.875
23,605,0.8582887700534759,0.8550050451875114,0.5833333333333334,0.9375
23,606,0.8513368983957219,0.8376418614118761,0.5833333333333334,1.0
23,607,0.8609625668449198,0.8171333236588904,0.6041666666666666,0.9375
23,608,0.8502673796791443,0.818963842151461,0.6458333333333334,0.9583333333333334
23,609,0.8363636363636363,0.8211866242594861,0.5416666666666666,0.8333333333333334
23,610,0.8443850267379679,0.8041805495864528,0.5416666666666666,0.9722222222222222
23,611,0.8748663101604278,0.8771527843739866,0.625,0.9166666666666666
23,612,0.8566844919786096,0.8640316864346963,0.7083333333333334,0.875
23,613,0.8620320855614974,0.8513180902035551,0.5208333333333334,0.875
23,614,0.8588235294117647,0.8610581422320788,0.5416666666666666,0.9583333333333334
23,615,0.846524064171123,0.837850956767568,0.4166666666666667,0.8958333333333334
23,616,0.8475935828877005,0.8260651601694817,0.4375,0.9791666666666666
23,617,0.8283422459893048,0.7747767644805444,0.7916666666666666,0.9166666666666666
23,618,0.8406417112299466,0.8147039963235871,0.6666666666666666,0.8333333333333334
23,619,0.8679144385026738,0.8526237482363399,0.625,0.9166666666666666
23,620,0.8855614973262033,0.8894602472114941,0.7291666666666666,1.0
23,621,0.8508021390374332,0.8333094881617135,0.625,0.8333333333333334
23,622,0.8288770053475936,0.8097792364937024,0.6597222222222222,0.8541666666666666
23,623,0.841711229946524,0.8312557881415005,0.6875,0.9166666666666666
23,624,0.8406417112299466,0.8202222494358475,0.625,0.9375
23,625,0.8443850267379679,0.8123542052195346,0.5416666666666666,0.9166666666666666
23,626,0.8433155080213903,0.8335316321159894,0.5625,0.875
23,627,0.8299465240641711,0.8100420794177934,0.625,0.8541666666666666
23,628,0.872192513368984,0.8686117599023098,0.5416666666666666,0.9583333333333334
23,629,0.872192513368984,0.866653818890749,0.6875,1.0
23,630,0.8529411764705882,0.8351632075101046,0.6666666666666666,0.9791666666666666
23,631,0.8508021390374332,0.8426812907407011,0.625,0.9375
23,632,0.8481283422459893,0.8138000273313675,0.7708333333333334,1.0
23,633,0.8620320855614974,0.855947644557839,0.6666666666666666,0.875
23,634,0.8529411764705882,0.8323495516459837,0.6875,0.9583333333333334
23,635,0.8454545454545455,0.8227713378807285,0.5833333333333334,0.75
23,636,0.8331550802139037,0.7945770822467466,0.4791666666666667,0.8958333333333334
23,637,0.8561497326203209,0.8422374251386142,0.5625,0.9166666666666666
23,638,0.8561497326203209,0.8363960799838882,0.5,0.875
23,639,0.8572192513368984,0.8455800010067552,0.6666666666666666,0.875
23,640,0.8572192513368984,0.8427125434055034,0.5,0.9583333333333334
23,641,0.8524064171122995,0.8361383965380257,0.5208333333333334,0.9027777777777778
23,642,0.8529411764705882,0.8329755784627078,0.6041666666666666,0.8333333333333334
23,643,0.8631016042780749,0.8474702179276986,0.5625,0.9166666666666666
23,644,0.8711229946524064,0.8590974005971916,0.5625,1.0
23,645,0.8620320855614974,0.8443331055979082,0.5416666666666666,0.9166666666666666
23,646,0.8545454545454545,0.8302221230348376,0.7708333333333334,1.0
23,647,0.8540106951871658,0.8453049371670087,0.5625,0.8541666666666666
23,648,0.8614973262032085,0.8402321721636604,0.625,0.9583333333333334
23,649,0.8556149732620321,0.8493922776376885,0.5833333333333334,0.9583333333333334
23,650,0.8620320855614974,0.8469348528263672,0.625,0.875
23,651,0.8754010695187165,0.870523090565242,0.6666666666666666,0.9375
23,652,0.846524064171123,0.8298755673154342,0.6666666666666666,0.9583333333333334
23,653,0.8647058823529412,0.8557348842183139,0.6041666666666666,0.9652777777777777
23,654,0.8754010695187165,0.8646088252640831,0.6458333333333334,1.0
23,655,0.853475935828877,0.8384811156705401,0.75,0.9583333333333334
23,656,0.8481283422459893,0.817941229593456,0.4166666666666667,0.8333333333333334
23,657,0.8433155080213903,0.822623393936499,0.6666666666666666,0.9583333333333334
23,658,0.8802139037433155,0.8713331167548631,0.75,1.0
23,659,0.8390374331550802,0.8101436787589283,0.5,0.8958333333333334
23,660,0.8631016042780749,0.8580627018087007,0.6666666666666666,0.8958333333333334
23,661,0.8695187165775401,0.8610634821887736,0.6041666666666666,0.9583333333333334
23,662,0.8406417112299466,0.813627389306339,0.6041666666666666,0.9097222222222222
23,663,0.8508021390374332,0.8237595649013386,0.3541666666666667,0.9583333333333334
23,664,0.8631016042780749,0.8628802631061844,0.7708333333333334,1.0
23,665,0.8524064171122995,0.8341021423967595,0.5416666666666666,0.9444444444444443
23,666,0.8320855614973262,0.7879076641864616,0.6875,0.875
23,667,0.83475935828877,0.8289949064505323,0.5416666666666666,0.9166666666666666
23,668,0.8764705882352941,0.8533220329446126,0.8333333333333334,1.0
23,669,0.853475935828877,0.8240422643503447,0.6041666666666666,0.8958333333333334
23,670,0.832620320855615,0.7962796572770386,0.6875,1.0
23,671,0.879144385026738,0.8629123973467463,0.7708333333333334,1.0
23,672,0.8368983957219251,0.8201092252857849,0.4166666666666667,0.8958333333333334
23,673,0.8427807486631016,0.818838543345482,0.6666666666666666,0.875
23,674,0.839572192513369,0.829259771373396,0.5,0.9583333333333334
23,675,0.8545454545454545,0.8145758851401165,0.6875,0.9791666666666666
23,676,0.8475935828877005,0.8289366654582148,0.5208333333333334,0.8333333333333334
23,677,0.8796791443850267,0.8599946502904884,0.8333333333333334,0.9583333333333334
23,678,0.8454545454545455,0.8169735158696775,0.4791666666666667,0.8541666666666666
23,679,0.8732620320855615,0.876140663980832,0.4375,0.8541666666666666
23,680,0.8689839572192514,0.8496923495700185,0.6875,0.8958333333333334
23,681,0.8614973262032085,0.8445991036672769,0.6458333333333334,0.9027777777777778
23,682,0.8566844919786096,0.8041471568982922,0.6041666666666666,0.9166666666666666
23,683,0.8572192513368984,0.8442154537986225,0.6041666666666666,0.9166666666666666
23,684,0.8540106951871658,0.8258274264910093,0.6666666666666666,0.9166666666666666
23,685,0.8647058823529412,0.8462689826038673,0.7083333333333334,1.0
23,686,0.8454545454545455,0.8156432746746459,0.6875,0.9444444444444443
23,687,0.8572192513368984,0.8303385755326663,0.5,0.8958333333333334
23,688,0.8695187165775401,0.8608096543242891,0.75,0.9583333333333334
23,689,0.8700534759358288,0.8413265629321043,0.7291666666666666,0.875
23,690,0.8518716577540107,0.8206637968003289,0.5416666666666666,0.9166666666666666
23,691,0.8401069518716577,0.8285603102538743,0.6180555555555555,0.9791666666666666
23,692,0.8673796791443851,0.8730497432707363,0.5833333333333334,0.9166666666666666
23,693,0.8636363636363636,0.8632722113738373,0.5972222222222222,0.9166666666666666
23,694,0.8304812834224599,0.7952206600675094,0.5625,0.875
23,695,0.8631016042780749,0.8537412644792489,0.6041666666666666,0.9270833333333334
23,696,0.8711229946524064,0.8690897830359147,0.6458333333333334,1.0
23,697,0.8561497326203209,0.8391422672831411,0.6666666666666666,0.9583333333333334
23,698,0.8529411764705882,0.8367282153852301,0.625,1.0
23,699,0.8684491978609625,0.8457046516514111,0.75,1.0
23,700,0.8588235294117647,0.8301514968012503,0.75,1.0
23,701,0.853475935828877,0.837171573874075,0.6458333333333334,0.8958333333333334
23,702,0.8684491978609625,0.8677121588228152,0.6666666666666666,0.9583333333333334
23,703,0.8529411764705882,0.8352538571602263,0.6041666666666666,0.9583333333333334
23,704,0.8545454545454545,0.8371179865377996,0.4583333333333333,0.875
23,705,0.8604278074866311,0.8567307207146778,0.5555555555555555,0.9166666666666666
23,706,0.8620320855614974,0.8539923909156345,0.7291666666666666,1.0
23,707,0.8475935828877005,0.8455640461470177,0.5208333333333334,0.875
23,708,0.8433155080213903,0.8136582472905725,0.5625,0.9166666666666666
23,709,0.8315508021390374,0.7935738757840598,0.4166666666666667,0.6875
23,710,0.8529411764705882,0.8379920722296829,0.6666666666666666,0.8958333333333334
23,711,0.853475935828877,0.8355272750053355,0.6666666666666666,0.8958333333333334
23,712,0.8561497326203209,0.8151102394783132,0.6458333333333334,0.9583333333333334
23,713,0.879144385026738,0.8772005094409285,0.5416666666666666,0.9166666666666666
23,714,0.8529411764705882,0.8494328006105778,0.625,0.9791666666666666
23,715,0.8657754010695187,0.8554186312889215,0.7708333333333334,0.9166666666666666
23,716,0.846524064171123,0.8457271547416888,0.625,0.9166666666666666
23,717,0.8320855614973262,0.796332321950733,0.625,0.9166666666666666
23,718,0.8529411764705882,0.8291527851155773,0.625,0.9583333333333334
23,719,0.8577540106951872,0.8420937397207041,0.5833333333333334,0.9583333333333334
23,720,0.8759358288770054,0.8729509896078443,0.8125,0.9791666666666666
23,721,0.8385026737967914,0.8126465691932522,0.5,0.9375
23,722,0.8614973262032085,0.8392706329991133,0.6875,0.9722222222222222
23,723,0.8336898395721926,0.8056034594177556,0.5,0.8472222222222223
23,724,0.8636363636363636,0.8470248126558306,0.625,0.8958333333333334
23,725,0.8748663101604278,0.8576793515000768,0.6458333333333334,1.0
23,726,0.8684491978609625,0.8364314497437082,0.5,0.9166666666666666
23,727,0.8566844919786096,0.8436418785022177,0.625,0.9166666666666666
23,728,0.8283422459893048,0.7921586057756922,0.4791666666666667,0.9166666666666666
23,729,0.8636363636363636,0.8612592867050787,0.6666666666666666,0.9583333333333334
23,730,0.8470588235294118,0.8119924429852561,0.5208333333333334,0.7708333333333334
