category,block_id,n_analogs,n_pairs,pairwise_accuracy,spearman,recall_at_1,recall_at_3
Burgers,1,5,10,0.65,0.3354101966249684,0.3333333333333333,1.0
Burgers,1,5,10,0.65,0.4103913408340616,0.0,1.0
Burgers,1,5,10,0.65,0.4103913408340616,0.0,1.0
Burgers,1,5,10,0.65,0.4103913408340616,1.0,1.0
Burgers,1,5,10,0.65,0.4472135954999578,0.0,0.6666666666666666
Burgers,1,5,10,0.65,0.4472135954999578,0.0,0.6666666666666666
Burgers,1,5,10,0.65,0.4472135954999578,1.0,1.0
Burgers,1,5,10,0.65,0.4616902584383193,0.0,1.0
Burgers,1,5,10,0.65,0.4616902584383193,0.0,1.0
Burgers,1,5,10,0.65,0.5642880936468347,0.0,1.0
Burgers,1,5,10,0.7,0.7071067811865475,1.0,1.0
Burgers,1,5,10,0.7,0.7071067811865475,1.0,1.0
Burgers,1,5,10,0.75,0.5642880936468347,0.0,0.5
Burgers,1,5,10,0.75,0.6155870112510925,1.0,1.0
Burgers,1,5,10,0.75,0.6668859288553501,1.0,1.0
Burgers,1,5,10,0.75,0.6708203932499368,0.0,0.6666666666666666
Burgers,1,5,10,0.75,0.6708203932499368,0.0,0.6666666666666666
Burgers,1,5,10,0.75,0.6708203932499368,0.3333333333333333,1.0
Burgers,1,5,10,0.75,0.6708203932499368,1.0,1.0
Burgers,1,5,10,0.75,0.6708203932499368,1.0,1.0
Burgers,1,5,10,0.75,0.6708203932499368,1.0,1.0
Burgers,1,5,10,0.75,0.7181848464596079,0.5,1.0
Burgers,1,5,10,0.8,0.7378647873726218,0.5,1.0
Burgers,1,5,10,0.8,0.7378647873726218,1.0,1.0
Burgers,1,5,10,0.8,0.7378647873726218,1.0,1.0
Burgers,1,5,10,0.8,0.7905694150420948,0.0,1.0
Burgers,1,5,10,0.8,0.7905694150420948,0.0,1.0
Burgers,1,5,10,0.8,0.7905694150420948,0.0,1.0
Burgers,1,5,10,0.8,0.7905694150420948,0.5,1.0
Burgers,1,5,10,0.8,0.8660254037844386,0.3333333333333333,1.0
Burgers,1,5,10,0.8,0.8660254037844386,0.3333333333333333,1.0
Burgers,1,5,10,0.8,0.8660254037844386,0.5,1.0
Burgers,1,5,10,0.85,0.8207826816681233,0.0,1.0
Burgers,1,5,10,0.85,0.8207826816681233,1.0,1.0
Burgers,1,5,10,0.85,0.8207826816681233,1.0,1.0
Burgers,1,5,10,0.85,0.8207826816681233,1.0,1.0
Burgers,1,5,10,0.85,0.8207826816681233,1.0,1.0
Burgers,1,5,10,0.85,0.8720815992723809,0.0,1.0
Burgers,1,5,10,0.85,0.8720815992723809,0.0,1.0
Burgers,1,5,10,0.85,0.8720815992723809,0.0,1.0
Burgers,1,5,10,0.85,0.8720815992723809,0.0,1.0
Burgers,1,5,10,0.85,0.8944271909999157,0.3333333333333333,1.0
Burgers,1,5,10,0.85,0.8944271909999157,1.0,1.0
Burgers,1,5,10,0.85,0.8944271909999157,1.0,1.0
Burgers,1,5,10,0.85,0.8944271909999157,1.0,1.0
Burgers,1,5,10,0.85,0.8944271909999157,1.0,1.0
Burgers,1,5,10,0.85,0.8944271909999157,1.0,1.0
Burgers,1,5,10,0.9,0.9486832980505138,0.5,1.0
Burgers,1,5,10,0.9,0.9486832980505138,0.5,1.0
Burgers,1,5,10,0.9,0.9486832980505138,1.0,1.0
Burgers,1,5,10,0.9,0.9486832980505138,1.0,1.0
Burgers,1,5,10,0.9,0.9486832980505138,1.0,1.0
Burgers,1,5,10,0.95,0.9746794344808964,1.0,1.0
Burgers,1,5,10,0.95,0.9746794344808964,1.0,1.0
Burgers,1,5,10,0.95,0.9746794344808964,1.0,1.0
Burgers,1,5,10,0.95,0.9746794344808964,1.0,1.0
Burgers,1,5,10,0.95,0.9746794344808964,1.0,1.0
Butter,0,5,10,0.1,-0.8999999999999998,0.0,0.0
Butter,0,5,10,0.2,-0.7631578947368421,0.0,0.5
Butter,0,5,10,0.3,-0.6324555320336759,0.0,0.5
Butter,0,5,10,0.3,-0.5773502691896257,0.0,0.0
Butter,0,5,10,0.35,-0.5642880936468347,0.0,0.0
Butter,0,5,10,0.35,-0.5441071875825088,0.25,0.75
Butter,0,5,10,0.35,-0.4442616583193193,0.3333333333333333,1.0
Butter,0,5,10,0.4,-0.3,0.0,0.0
Butter,0,5,10,0.4,-0.2635231383473649,0.0,0.5
Butter,0,5,10,0.45,-0.2236067977499789,0.0,0.0
Butter,0,5,10,0.45,-0.2236067977499789,0.0,0.6666666666666666
Butter,0,5,10,0.45,-0.2051956704170308,0.0,0.0
Butter,0,5,10,0.45,-0.1538967528127731,0.0,0.0
Butter,0,5,10,0.45,-0.1480872194397731,0.3333333333333333,1.0
Butter,0,5,10,0.45,-0.1118033988749894,0.0,0.3333333333333333
Butter,0,5,10,0.45,-0.0512989176042577,0.0,0.0
Butter,0,5,10,0.45,0.0512989176042577,0.0,0.0
Butter,0,5,10,0.5,-0.1054092553389459,0.0,1.0
Butter,0,5,10,0.5,-0.1054092553389459,0.0,1.0
Butter,0,5,10,0.5,-0.0999999999999999,0.0,0.0
Butter,0,5,10,0.5,0.0,0.0,0.5
Butter,0,5,10,0.5,0.0,0.0,0.5
Butter,0,5,10,0.5,0.0,0.0,0.5
Butter,0,5,10,0.5,0.1054092553389459,0.0,0.5
Butter,0,5,10,0.5,,0.2,0.6
Butter,0,5,10,0.5,,0.2,0.6
Butter,0,5,10,0.55,0.1025978352085154,0.0,0.5
Butter,0,5,10,0.55,0.108147614087175,0.5,1.0
Butter,0,5,10,0.55,0.2236067977499789,0.0,0.0
Butter,0,5,10,0.55,0.2236067977499789,0.0,0.3333333333333333
Butter,0,5,10,0.55,0.2236067977499789,0.3333333333333333,1.0
Butter,0,5,10,0.6,0.1581138830084189,0.0,0.0
Butter,0,5,10,0.6,0.2886751345948128,0.0,0.3333333333333333
Butter,0,5,10,0.6,0.2886751345948128,0.0,0.3333333333333333
Butter,0,5,10,0.6,0.3,0.0,1.0
Butter,0,5,10,0.6,0.3162277660168379,0.0,0.5
Butter,0,5,10,0.6,0.3162277660168379,0.0,0.5
Butter,0,5,10,0.6,0.3441236008058426,1.0,1.0
Butter,0,5,10,0.6,0.3441236008058426,1.0,1.0
Butter,0,5,10,0.6,0.3535533905932737,0.0,0.5
Butter,0,5,10,0.6,0.3535533905932737,0.25,0.75
Butter,0,5,10,0.6,0.3689323936863109,0.0,0.5
Butter,0,5,10,0.6,0.3689323936863109,0.0,1.0
Butter,0,5,10,0.65,0.3354101966249684,0.0,0.3333333333333333
Butter,0,5,10,0.65,0.3590924232298039,0.0,0.0
Butter,0,5,10,0.65,0.3590924232298039,0.0,0.0
Butter,0,5,10,0.65,0.4103913408340616,0.0,0.5
Butter,0,5,10,0.65,0.4103913408340616,0.0,0.5
Butter,0,5,10,0.65,0.4103913408340616,0.0,0.5
Butter,0,5,10,0.65,0.4472135954999578,0.0,0.6666666666666666
Butter,0,5,10,0.65,0.4616902584383193,0.0,0.5
Butter,0,5,10,0.65,0.4616902584383193,0.0,1.0
Butter,0,5,10,0.65,0.5642880936468347,0.0,1.0
Butter,0,5,10,0.65,0.5642880936468347,0.5,1.0
Butter,0,5,10,0.7,0.5000000000000001,0.5,1.0
Butter,0,5,10,0.7,0.5000000000000001,0.5,1.0
Butter,0,5,10,0.7,0.5000000000000001,0.5,1.0
Butter,0,5,10,0.7,0.5000000000000001,0.5,1.0
Butter,0,5,10,0.7,0.5270462766947299,0.0,0.5
Butter,0,5,10,0.7,0.5270462766947299,0.0,0.5
Butter,0,5,10,0.7,0.5270462766947299,0.0,0.5
Butter,0,5,10,0.7,0.5526315789473686,0.0,1.0
Butter,0,5,10,0.7,0.5526315789473686,0.0,1.0
Butter,0,5,10,0.7,0.5735393346764044,1.0,1.0
Butter,0,5,10,0.7,0.5797509043642028,0.0,1.0
Butter,0,5,10,0.7,0.6,0.0,1.0
Butter,0,5,10,0.7,0.6315789473684211,1.0,1.0
Butter,0,5,10,0.7,0.6324555320336759,0.0,1.0
Butter,0,5,10,0.75,0.6668859288553501,0.0,1.0
Butter,0,5,10,0.75,0.6668859288553501,0.0,1.0
Butter,0,5,10,0.75,0.6668859288553501,0.0,1.0
Butter,0,5,10,0.75,0.6668859288553503,1.0,1.0
Butter,0,5,10,0.75,0.6708203932499368,0.0,0.6666666666666666
Butter,0,5,10,0.75,0.6708203932499368,0.3333333333333333,1.0
Butter,0,5,10,0.75,0.675922588044844,1.0,1.0
Butter,0,5,10,0.75,0.675922588044844,1.0,1.0
Butter,0,5,10,0.75,0.7181848464596079,0.0,1.0
Butter,0,5,10,0.75,0.7181848464596079,0.0,1.0
Butter,0,5,10,0.75,0.7299963950884315,0.5,1.0
Butter,0,5,10,0.75,0.7299963950884315,0.5,1.0
Butter,0,5,10,0.75,0.7826237921249264,0.0,1.0
Butter,0,5,10,0.75,0.7826237921249264,0.0,1.0
Butter,0,5,10,0.75,0.7826237921249264,0.3333333333333333,1.0
Butter,0,5,10,0.75,0.7826237921249264,0.3333333333333333,1.0
Butter,0,5,10,0.75,0.7826237921249264,0.3333333333333333,1.0
Butter,0,5,10,0.8,0.7631578947368421,0.5,1.0
Butter,0,5,10,0.8,0.7905694150420948,0.0,1.0
Butter,0,5,10,0.8,0.8029550685469662,1.0,1.0
Butter,0,5,10,0.8,0.8660254037844386,0.3333333333333333,1.0
Butter,0,5,10,0.8,0.8660254037844386,0.3333333333333333,1.0
Butter,0,5,10,0.8,0.8660254037844386,0.3333333333333333,1.0
Butter,0,5,10,0.8,0.8660254037844386,0.5,1.0
Butter,0,5,10,0.8,0.8660254037844386,0.5,1.0
Butter,0,5,10,0.85,0.8207826816681233,0.0,1.0
Butter,0,5,10,0.85,0.8207826816681233,0.0,1.0
Butter,0,5,10,0.85,0.8720815992723809,0.0,1.0
Butter,0,5,10,0.85,0.8720815992723809,0.5,1.0
Butter,0,5,10,0.85,0.8720815992723809,1.0,1.0
Butter,0,5,10,0.85,0.892217816219194,1.0,1.0
Butter,0,5,10,0.9,0.9486832980505138,0.5,1.0
Butter,0,5,10,0.9,0.9486832980505138,0.5,1.0
Butter,0,5,10,0.9,0.9486832980505138,0.5,1.0
Butter,1,5,10,0.05,-0.9746794344808964,0.0,0.0
Butter,1,5,10,0.05,-0.9746794344808964,0.0,0.0
Butter,1,5,10,0.3,-0.7071067811865475,0.0,0.5
Butter,1,5,10,0.3,-0.7071067811865475,0.0,0.5
Butter,1,5,10,0.3,-0.6324555320336759,0.0,0.0
Butter,1,5,10,0.3,-0.6324555320336759,0.0,0.0
Butter,1,5,10,0.3,-0.5797509043642028,0.0,0.5
Butter,1,5,10,0.3,-0.5270462766947299,0.0,0.0
Butter,1,5,10,0.35,-0.5642880936468347,0.0,0.0
Butter,1,5,10,0.35,-0.4616902584383193,0.0,0.5
Butter,1,5,10,0.35,-0.3590924232298039,0.0,0.5
Butter,1,5,10,0.35,-0.3354101966249684,0.3333333333333333,1.0
Butter,1,5,10,0.4,-0.3535533905932737,0.0,0.5
Butter,1,5,10,0.4,-0.3162277660168379,0.0,0.0
Butter,1,5,10,0.4,-0.2886751345948128,0.0,0.3333333333333333
Butter,1,5,10,0.4,-0.2108185106778919,0.0,0.0
Butter,1,5,10,0.4,-0.2108185106778919,0.0,0.0
Butter,1,5,10,0.4,-0.2108185106778919,0.0,0.5
Butter,1,5,10,0.4,-0.1581138830084189,0.5,1.0
Butter,1,5,10,0.45,-0.3077935056255462,0.0,1.0
Butter,1,5,10,0.45,-0.2051956704170308,0.0,0.0
Butter,1,5,10,0.45,-0.2051956704170308,0.0,1.0
Butter,1,5,10,0.45,-0.1538967528127731,0.0,0.0
Butter,1,5,10,0.45,-0.1538967528127731,0.0,0.5
Butter,1,5,10,0.45,-0.1538967528127731,0.0,1.0
Butter,1,5,10,0.45,-0.1538967528127731,0.0,1.0
Butter,1,5,10,0.45,-0.0512989176042577,0.0,0.5
Butter,1,5,10,0.45,0.0512989176042577,0.0,0.5
Butter,1,5,10,0.45,0.0512989176042577,0.0,0.5
Butter,1,5,10,0.5,-0.0527046276694729,0.0,0.5
Butter,1,5,10,0.5,-0.0527046276694729,0.0,0.5
Butter,1,5,10,0.5,0.0,0.25,0.75
Butter,1,5,10,0.5,,0.2,0.6
Butter,1,5,10,0.55,-0.0512989176042577,0.0,0.0
Butter,1,5,10,0.55,-0.0512989176042577,0.0,1.0
Butter,1,5,10,0.55,0.1025978352085154,0.0,0.0
Butter,1,5,10,0.55,0.1025978352085154,0.5,1.0
Butter,1,5,10,0.55,0.1118033988749894,0.3333333333333333,1.0
Butter,1,5,10,0.55,0.1351845176089688,0.0,0.0
Butter,1,5,10,0.55,0.2051956704170308,1.0,1.0
Butter,1,5,10,0.55,0.2236067977499789,0.0,0.0
Butter,1,5,10,0.55,0.2236067977499789,1.0,1.0
Butter,1,5,10,0.6,0.1581138830084189,0.0,0.0
Butter,1,5,10,0.6,0.2108185106778919,0.0,1.0
Butter,1,5,10,0.6,0.2635231383473649,0.5,1.0
Butter,1,5,10,0.6,0.2886751345948128,0.5,1.0
Butter,1,5,10,0.6,0.3162277660168379,0.0,1.0
Butter,1,5,10,0.6,0.3162277660168379,0.5,1.0
Butter,1,5,10,0.6,0.3689323936863109,0.0,0.5
Butter,1,5,10,0.6,0.3689323936863109,0.0,0.5
Butter,1,5,10,0.65,0.2051956704170308,0.0,0.0
Butter,1,5,10,0.65,0.3354101966249684,0.3333333333333333,1.0
Butter,1,5,10,0.65,0.4103913408340616,0.0,0.5
Butter,1,5,10,0.65,0.4472135954999578,0.0,0.6666666666666666
Butter,1,5,10,0.65,0.4472135954999578,0.0,1.0
Butter,1,5,10,0.65,0.4472135954999578,0.3333333333333333,1.0
Butter,1,5,10,0.65,0.4472135954999578,0.3333333333333333,1.0
Butter,1,5,10,0.65,0.4472135954999578,1.0,1.0
Butter,1,5,10,0.65,0.4616902584383193,0.5,1.0
Butter,1,5,10,0.65,0.5642880936468347,0.0,1.0
Butter,1,5,10,0.65,0.5642880936468347,0.0,1.0
Butter,1,5,10,0.7,0.4999999999999999,1.0,1.0
Butter,1,5,10,0.7,0.5270462766947299,0.0,0.5
Butter,1,5,10,0.7,0.5270462766947299,0.0,0.5
Butter,1,5,10,0.7,0.5270462766947299,0.0,0.5
Butter,1,5,10,0.7,0.5773502691896257,0.3333333333333333,1.0
Butter,1,5,10,0.7,0.5773502691896257,0.3333333333333333,1.0
Butter,1,5,10,0.7,0.5773502691896257,0.5,1.0
Butter,1,5,10,0.7,0.5773502691896257,0.5,1.0
Butter,1,5,10,0.7,0.5797509043642028,0.0,1.0
Butter,1,5,10,0.7,0.6,0.0,1.0
Butter,1,5,10,0.7,0.6324555320336759,0.0,1.0
Butter,1,5,10,0.7,0.6324555320336759,0.0,1.0
Butter,1,5,10,0.7,0.6324555320336759,0.5,1.0
Butter,1,5,10,0.7,0.7071067811865475,0.25,0.75
Butter,1,5,10,0.7,0.7071067811865475,0.25,0.75
Butter,1,5,10,0.75,0.6155870112510925,0.0,1.0
Butter,1,5,10,0.75,0.6668859288553501,0.0,1.0
Butter,1,5,10,0.75,0.6668859288553501,0.0,1.0
Butter,1,5,10,0.75,0.6668859288553501,1.0,1.0
Butter,1,5,10,0.75,0.6708203932499368,0.3333333333333333,1.0
Butter,1,5,10,0.75,0.7181848464596079,0.0,1.0
Butter,1,5,10,0.75,0.7181848464596079,0.0,1.0
Butter,1,5,10,0.75,0.7826237921249264,0.3333333333333333,1.0
Butter,1,5,10,0.8,0.7378647873726218,0.5,1.0
Butter,1,5,10,0.8,0.7894736842105264,0.0,1.0
Butter,1,5,10,0.8,0.7905694150420948,0.0,1.0
Butter,1,5,10,0.8,0.7999999999999999,0.0,1.0
Butter,1,5,10,0.8,0.7999999999999999,0.0,1.0
Butter,1,5,10,0.85,0.8207826816681233,1.0,1.0
Butter,1,5,10,0.85,0.8720815992723809,0.5,1.0
Butter,1,5,10,0.85,0.8720815992723809,0.5,1.0
Butter,1,5,10,0.85,0.8720815992723809,0.5,1.0
Butter,1,5,10,0.85,0.8720815992723809,1.0,1.0
Butter,1,5,10,0.85,0.8720815992723809,1.0,1.0
Butter,1,5,10,0.9,0.8999999999999998,0.0,1.0
Butter,1,5,10,0.9,0.8999999999999998,1.0,1.0
Butter,1,5,10,0.9,0.9486832980505138,0.5,1.0
Butter,1,5,10,0.9,0.9486832980505138,0.5,1.0
Butter,1,5,10,0.95,0.9746794344808964,0.5,1.0
Butter,1,5,10,0.95,0.9746794344808964,1.0,1.0
Cheddar_Cheese,0,3,3,0.0,-1.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.0,-1.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.0,-1.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.0,-1.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.0,-1.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.1666666666666666,-0.8660254037844387,0.0,1.0
Cheddar_Cheese,0,3,3,0.1666666666666666,-0.8660254037844387,0.0,1.0
Cheddar_Cheese,0,3,3,0.1666666666666666,-0.8660254037844387,0.0,1.0
Cheddar_Cheese,0,3,3,0.1666666666666666,-0.8660254037844387,0.0,1.0
Cheddar_Cheese,0,3,3,0.1666666666666666,-0.8660254037844387,0.0,1.0
Cheddar_Cheese,0,3,3,0.1666666666666666,-0.8660254037844387,0.0,1.0
Cheddar_Cheese,0,3,3,0.1666666666666666,-0.8660254037844387,0.0,1.0
Cheddar_Cheese,0,3,3,0.1666666666666666,-0.8660254037844387,0.0,1.0
Cheddar_Cheese,0,3,3,0.1666666666666666,-0.8660254037844387,0.0,1.0
Cheddar_Cheese,0,3,3,0.1666666666666666,-0.8660254037844387,0.0,1.0
Cheddar_Cheese,0,3,3,0.3333333333333333,-0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.3333333333333333,-0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.3333333333333333,-0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.3333333333333333,-0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.3333333333333333,-0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.3333333333333333,-0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.3333333333333333,-0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.0,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.5,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.5,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.5,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.5,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.5,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.5,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.5,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.5,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.5,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.5,1.0
Cheddar_Cheese,0,3,3,0.5,0.0,0.5,1.0
Cheddar_Cheese,0,3,3,0.5,,0.3333333333333333,1.0
Cheddar_Cheese,0,3,3,0.5,,0.3333333333333333,1.0
Cheddar_Cheese,0,3,3,0.5,,0.3333333333333333,1.0
Cheddar_Cheese,0,3,3,0.5,,0.3333333333333333,1.0
Cheddar_Cheese,0,3,3,0.5,,0.3333333333333333,1.0
Cheddar_Cheese,0,3,3,0.5,,0.3333333333333333,1.0
Cheddar_Cheese,0,3,3,0.6666666666666666,0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.6666666666666666,0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.6666666666666666,0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.6666666666666666,0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.6666666666666666,0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.6666666666666666,0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.6666666666666666,0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.6666666666666666,0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.6666666666666666,0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.6666666666666666,0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.6666666666666666,0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.6666666666666666,0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.6666666666666666,0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.6666666666666666,0.5,0.0,1.0
Cheddar_Cheese,0,3,3,0.6666666666666666,0.5,1.0,1.0
Cheddar_Cheese,0,3,3,0.6666666666666666,0.5,1.0,1.0
Cheddar_Cheese,0,3,3,0.6666666666666666,0.5,1.0,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,0.5,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Cheddar_Cheese,0,3,3,0.8333333333333334,0.8660254037844387,1.0,1.0
Cheddar_Cheese,0,3,3,1.0,1.0,1.0,1.0
Cheddar_Cheese,0,3,3,1.0,1.0,1.0,1.0
Cheddar_Cheese,0,3,3,1.0,1.0,1.0,1.0
Cheddar_Cheese,0,3,3,1.0,1.0,1.0,1.0
Cheddar_Cheese,0,3,3,1.0,1.0,1.0,1.0
Cheddar_Cheese,0,3,3,1.0,1.0,1.0,1.0
Cheddar_Cheese,0,3,3,1.0,1.0,1.0,1.0
Cheddar_Cheese,0,3,3,1.0,1.0,1.0,1.0
Cheddar_Cheese,0,3,3,1.0,1.0,1.0,1.0
Cheddar_Cheese,0,3,3,1.0,1.0,1.0,1.0
Cheddar_Cheese,0,3,3,1.0,1.0,1.0,1.0
Cheddar_Cheese,0,3,3,1.0,1.0,1.0,1.0
Cheddar_Cheese,0,3,3,1.0,1.0,1.0,1.0
Cheddar_Cheese,0,3,3,1.0,1.0,1.0,1.0
Cheddar_Cheese,0,3,3,1.0,1.0,1.0,1.0
Cheddar_Cheese,1,5,10,0.15,-0.9176629354822472,0.0,0.0
Cheddar_Cheese,1,5,10,0.15,-0.9176629354822472,0.0,0.0
Cheddar_Cheese,1,5,10,0.15,-0.8944271909999157,0.0,0.3333333333333333
Cheddar_Cheese,1,5,10,0.15,-0.892217816219194,0.0,0.0
Cheddar_Cheese,1,5,10,0.15,-0.8720815992723809,0.0,0.0
Cheddar_Cheese,1,5,10,0.15,-0.8207826816681233,0.0,0.5
Cheddar_Cheese,1,5,10,0.15,-0.8207826816681233,0.0,0.5
Cheddar_Cheese,1,5,10,0.2,-0.8029550685469662,0.0,0.0
Cheddar_Cheese,1,5,10,0.2,-0.7,0.0,1.0
Cheddar_Cheese,1,5,10,0.25,-0.7826237921249264,0.0,0.3333333333333333
Cheddar_Cheese,1,5,10,0.25,-0.7404360971988655,0.0,0.0
Cheddar_Cheese,1,5,10,0.25,-0.7299963950884315,0.0,0.5
Cheddar_Cheese,1,5,10,0.25,-0.7181848464596079,0.0,0.5
Cheddar_Cheese,1,5,10,0.25,-0.7029594915666376,0.0,0.5
Cheddar_Cheese,1,5,10,0.25,-0.7029594915666376,0.0,0.5
Cheddar_Cheese,1,5,10,0.25,-0.6842105263157895,0.0,0.0
Cheddar_Cheese,1,5,10,0.25,-0.6708203932499368,0.0,0.0
Cheddar_Cheese,1,5,10,0.25,-0.6488856845230502,0.0,0.0
Cheddar_Cheese,1,5,10,0.3,-0.6578947368421054,0.0,0.5
Cheddar_Cheese,1,5,10,0.3,-0.6454972243679028,0.0,0.3333333333333333
Cheddar_Cheese,1,5,10,0.3,-0.6315789473684211,0.0,0.0
Cheddar_Cheese,1,5,10,0.3,-0.5735393346764044,0.0,0.6666666666666666
Cheddar_Cheese,1,5,10,0.3,-0.5407380704358752,0.0,0.0
Cheddar_Cheese,1,5,10,0.3,-0.5270462766947299,0.0,1.0
Cheddar_Cheese,1,5,10,0.3,-0.5000000000000001,0.0,0.0
Cheddar_Cheese,1,5,10,0.3,-0.3999999999999999,0.0,0.0
Cheddar_Cheese,1,5,10,0.35,-0.4472135954999578,0.0,0.6666666666666666
Cheddar_Cheese,1,5,10,0.35,-0.4103913408340616,0.0,0.5
Cheddar_Cheese,1,5,10,0.35,-0.4103913408340616,0.0,0.5
Cheddar_Cheese,1,5,10,0.35,-0.3354101966249684,0.0,0.3333333333333333
Cheddar_Cheese,1,5,10,0.4,-0.3785166493051126,0.0,0.5
Cheddar_Cheese,1,5,10,0.4,-0.3627381250550058,0.25,0.75
Cheddar_Cheese,1,5,10,0.4,-0.3627381250550058,0.25,0.75
Cheddar_Cheese,1,5,10,0.4,-0.3627381250550058,0.25,0.75
Cheddar_Cheese,1,5,10,0.4,-0.3535533905932737,0.0,0.5
Cheddar_Cheese,1,5,10,0.4,-0.3535533905932737,0.25,0.75
Cheddar_Cheese,1,5,10,0.4,-0.3535533905932737,0.25,0.75
Cheddar_Cheese,1,5,10,0.4,-0.3535533905932737,0.25,0.75
Cheddar_Cheese,1,5,10,0.4,-0.2961744388795462,0.0,0.3333333333333333
Cheddar_Cheese,1,5,10,0.4,-0.2961744388795462,0.0,0.3333333333333333
Cheddar_Cheese,1,5,10,0.4,-0.2961744388795462,0.0,0.3333333333333333
Cheddar_Cheese,1,5,10,0.4,-0.2894736842105264,0.0,0.0
Cheddar_Cheese,1,5,10,0.4,-0.2886751345948128,0.3333333333333333,1.0
Cheddar_Cheese,1,5,10,0.4,-0.2867696673382022,0.3333333333333333,1.0
